"T1_1h_R1";"T1_2h_R1";"T1_3h_R1";"T1_4h_R1";"T1_5h_R1";"T1_6h_R1";"T2_1h_R1";"T2_2h_R1";"T2_3h_R1";"T2_4h_R1";"T2_5h_R1";"T2_6h_R1";"T3_1h_R1";"T3_2h_R1";"T3_3h_R1";"T3_4h_R1";"T3_5h_R1";"T3_6h_R1";"T1_1h_R2";"T1_2h_R2";"T1_3h_R2";"T1_4h_R2";"T1_5h_R2";"T1_6h_R2";"T2_1h_R2";"T2_2h_R2";"T2_3h_R2";"T2_4h_R2";"T2_5h_R2";"T2_6h_R2";"T3_1h_R2";"T3_2h_R2";"T3_3h_R2";"T3_4h_R2";"T3_5h_R2";"T3_6h_R2"
"G1190";-0.3006656;0.117562;0;-0.1606337;0.02181009;-0.1132911;-0.3006656;1.154841;2.532935;3.400965;3.998243;4.303805;-0.05375352;1.6079;1.964059;2.190644;2.719155;4.07628;-0.3006656;0.2225805;0.1763258;-0.2774592;-0.25276;-0.1132911;-0.07310073;1.55503;2.819432;3.318242;3.137024;4.216346;0.1742317;1.831101;2.57698;2.420653;3.244995;3.679878
"G1191";-0.1031406;-0.4875746;-0.1936429;-0.21285;-0.1307528;-0.1692575;-0.4437939;-1.651859;-2.362831;-2.245946;-2.163203;-2.576315;-0.520859;-1.789463;-2.033737;-2.746539;-2.492756;-2.024143;-0.1996876;0.1944513;-0.4526198;0.29662;0.3530074;0.2119683;-1.281371;-1.895131;-1.547972;-1.224337;-1.870368;-1.85448;-0.7915079;-1.634236;-1.763907;-2.06265;-1.437481;-2.541561
"G1192";-0.06820544;-0.1268282;0.2064669;0.217248;-0.09956883;-0.04571231;0.2406968;0.7298607;1.626268;2.136146;1.829847;2.273104;0.1465392;1.08509;1.765876;1.945275;2.422694;2.493645;0.0231312;-0.3572517;0.183054;-0.3692929;-0.432655;-0.5285034;0.328281;1.375531;1.632992;2.162646;2.597253;2.616798;0.0454254;1.523704;1.824959;2.087224;2.36396;2.633317
"G1193";0.1554928;-0.03241413;-0.1932155;-0.1252259;-0.561511;-0.0931786;0.1441854;-0.5281513;-0.981233;-1.599322;-2.621363;-2.584608;-0.2066946;-1.572804;-1.206977;-1.741299;-2.423902;-2.123803;-0.09351995;0.03322692;-0.2958468;0.4871938;0.1537305;0.3664027;-0.3486489;-0.7083385;-0.9402371;-1.198415;-1.736206;-2.566688;-0.4637031;-0.8106318;-1.090507;-0.9751724;-2.149182;-2.447063
"G1194";0.09703376;-0.2331761;-0.02984184;-0.1430707;-0.06593532;0.04235494;0.02573869;-1.001221;-1.95039;-2.50695;-2.646925;-3.600209;0.02336873;-0.8926448;-1.555043;-2.344579;-2.629361;-2.799017;-0.2435884;-0.1564136;-0.3091704;0.07634138;0.1725608;0.309333;-0.2859366;-0.8240333;-1.42032;-2.097206;-2.381225;-3.040223;-0.4995867;-0.9851434;-1.502611;-2.332707;-2.901561;-3.488749
"G1195";-0.1735762;-0.646514;-0.04401242;0.3307895;0.2271816;0.3545639;-0.8775789;-1.99051;-4.939864;-4.098803;-3.321723;-3.272955;-0.8893476;-2.995221;-2.96687;-4.81225;-3.635991;-2.243696;-0.0705173;-0.1394663;-0.3927431;0.004169644;-0.196788;0.2729877;-1.330011;-3.568894;-2.908188;-4.11735;-3.508689;-2.216932;-0.4988023;-3.858155;-4.836245;-4.088029;-4.121272;-2.482603
"G1196";-0.5956553;0.9237373;0.07493265;1.299842;1.150283;-0.2355525;-0.9598847;1.081627;2.336743;2.75595;3.048404;3.028135;-1.219554;0.3533322;0.5600056;2.032669;2.481039;2.770734;0.5417165;0.6117125;0.6594575;1.018113;-0.157943;0.2136671;-0.05507598;1.621195;1.710088;2.304661;2.328532;2.995648;0.1284935;0.5148989;0.3068845;1.821278;2.218945;2.815624
"G1197";0.210302;0.002644598;0.1475264;-0.324411;0.1998261;0.2471507;0.6493373;1.515488;1.940036;1.618989;2.553582;2.700746;1.294855;2.046091;1.898152;2.250584;2.496242;3.014953;0.3956678;-0.7270555;-0.3205307;-0.7684413;-0.5527239;-0.351825;0.782828;2.131077;1.737524;1.776733;2.250897;2.541066;1.278437;1.936739;1.844575;1.96499;2.552008;2.565766
"G1198";0.1529951;0.2268329;0.4642723;-0.4229582;0.250201;0.2561389;-0.1076583;-0.6443372;-1.75704;-1.583278;-1.782249;-3.315487;-0.0821936;-0.8329152;-0.7318948;-2.070437;-1.384533;-2.063824;-0.3110625;-0.249155;-0.1617933;0.1148312;0.2499437;0.7519612;-0.5520876;-0.9823306;-0.9389313;-1.240516;-1.585555;-3.161708;-0.6899861;-1.122391;-0.9992032;-1.338286;-1.526871;-2.505004
"G1199";-0.07917763;-0.07046593;-0.04308119;-0.09749653;-0.1704617;-0.2527006;0.06628899;1.059222;2.611121;3.199822;2.667948;2.98544;-0.07956961;1.451494;2.333992;2.980408;3.13642;2.864393;-0.3979144;-0.02720833;-0.06066577;-0.8527696;-0.346552;-0.2481324;0.09126693;1.680257;2.146598;2.6355;2.947493;3.081488;-0.1171474;1.560911;2.371859;2.962563;2.981888;2.971433
"G1200";-0.0780125;0.2930181;0.06237488;-0.03365701;-0.07777093;0;0.02887607;-0.03432409;0.4576606;0.7029957;2.115707;3.084767;-0.07807857;0.2717243;-0.03541805;-0.03365701;0.3423749;2.95894;-0.2068105;-0.03432409;-0.03541805;-0.03365701;-0.07777093;0;-0.2068105;-0.03432409;0.1729182;1.907882;3.049032;4.769866;0.05009109;0.03628305;-0.03541805;1.51297;2.528077;4.252185
"G1201";-0.7617854;-0.7618788;-0.6308999;-0.1877786;0.160628;0.1378475;-0.920884;-1.598392;-3.559616;-2.587526;-1.723362;-2.48252;-1.376637;-2.578218;-3.541733;-4.090798;-2.366826;-2.087665;-0.453821;-0.6241157;-0.7429474;-0.4545034;-0.4103578;0.3872204;-0.5970527;-2.541088;-2.672039;-3.448231;-3.501958;-1.969792;-0.4657122;-3.366141;-3.958633;-4.374388;-3.213478;-2.362919
"G1202";0.07628008;0.7157689;-0.3132546;-0.4640393;-0.2190891;-0.2766579;-0.5325552;-1.503137;-2.668375;-2.122367;-2.040028;-2.455422;-0.6706741;-0.2385107;-2.200361;-1.754355;-1.870145;-2.713208;-0.004059182;0.6582808;0.3428718;-0.5095189;-0.4381291;-0.5221486;-0.2607848;-1.705756;-2.329235;-3.051574;-2.843824;-2.965674;-0.1667129;-1.145296;-1.485224;-1.821893;-2.639766;-3.403907
"G1203";0.05542779;-0.001848502;-0.1712207;0.1935748;0.4885818;0.07067102;-0.2229485;-0.8989638;-2.223263;-2.256358;-2.177149;-3.308174;-0.1601617;-1.015625;-2.067531;-2.278901;-2.186513;-2.451431;-0.1848704;-0.08933065;-0.1731345;0.01965726;0.2285713;0.5037088;-0.4628668;-1.521065;-1.859996;-3.031858;-3.188975;-2.985056;-0.1696198;-1.768955;-2.044604;-2.963034;-3.233326;-3.414301
"G1204";-0.1704899;0.2403811;-0.3408666;0.01345615;-0.2554771;0.06574062;-0.4875853;1.82556;3.324979;2.482416;2.940102;3.769049;0.002099202;2.089685;3.222912;2.42579;2.667675;3.030572;-0.4861082;0.4221074;-0.5255018;-0.5388629;-0.1534321;-0.03747559;0.09954527;1.832154;2.915229;1.319603;2.087001;3.658444;-0.3532588;1.578797;3.334165;1.513832;2.528552;3.461531
"G1205";0.06812807;0.006983838;0.167339;0.05716953;-0.3610461;-0.06128887;-0.5833835;-1.061593;-1.600936;-2.28023;-2.193934;-2.260639;-0.7852759;-1.184576;-1.617965;-3.090809;-2.954643;-2.061066;-0.4090228;-0.1212124;-0.09447451;-0.2945174;-0.1860812;-0.4822765;-1.340395;-1.304989;-1.238092;-2.638505;-2.204166;-2.269927;-1.210394;-1.54768;-1.920114;-2.935471;-2.759641;-2.506508
"G1206";0.5659146;-0.1207204;-0.4761439;-0.2730514;-0.3002634;-0.5931734;0.1728621;-1.155377;-2.677571;-3.327303;-3.519607;-2.629598;-0.2364406;-1.074244;-2.141802;-2.927983;-3.622315;-2.494393;-0.03260742;-0.07011588;-0.2789532;-0.1918805;0.1394204;0.08607358;-1.374617;-1.070007;-2.427165;-2.914242;-2.910367;-2.964251;-0.4165484;-1.589524;-2.355741;-3.108576;-3.337722;-2.853361
"G1207";0.1098381;0.2483786;0.1488364;0.08715015;0.485782;0.1328085;-0.1708167;-1.712513;-5.318572;-3.373461;-2.634478;-3.869675;-0.4391826;-1.8051;-2.974825;-3.355059;-2.635368;-2.770622;0.0798601;-0.01781137;-0.06103811;-0.2056605;-0.06552288;0.07868483;-0.8494306;-2.932529;-3.180566;-4.191362;-4.672998;-3.586389;-0.5908645;-2.815223;-3.950186;-2.881027;-4.089858;-3.500942
"G1208";-0.2273249;0.4080003;0.3866435;-0.08040458;-0.1713442;-0.2737639;-1.489724;-1.892217;-3.601463;-4.038877;-3.931105;-3.948032;-1.353258;-2.938717;-2.779291;-4.170054;-4.33134;-3.709666;-0.1004955;-0.4627228;0.5446471;-0.5263898;-0.3382258;0.1841028;-1.06423;-3.477672;-2.486988;-4.043543;-4.751486;-4.171169;-1.821512;-3.448031;-3.601463;-4.074306;-4.666652;-4.710337
"G1209";-0.01163461;-0.3168841;0.09681624;-0.1792378;-0.6550277;-0.1883585;-0.79854;-2.345343;-3.988055;-3.661993;-3.175351;-2.649963;-0.8205612;-2.132902;-2.928629;-3.350409;-3.791834;-2.247889;-0.3115613;0.0293856;-0.06773949;-0.1298389;-0.09067854;-0.256101;-0.9241766;-2.669262;-2.61198;-3.605346;-3.398821;-3.211037;-1.440773;-3.056045;-3.425829;-3.89893;-3.052964;-3.158466
"G1210";-0.02304495;-0.02774872;-0.01266907;0.1521424;-0.1908079;-0.02883492;0.2402348;0.6569372;1.475606;1.891305;1.939102;2.274675;0.1888033;0.8747626;1.363476;1.870556;2.129271;2.104407;0.05998221;-0.07437389;0.1224846;-0.2412818;-0.2753154;-0.3998089;0.1375973;1.08539;1.195731;1.828173;2.122879;2.257792;-0.01095061;1.121797;1.371195;1.924408;2.112046;2.268291
"G1211";-0.2226132;-0.06132495;-0.04893912;-0.2488516;-0.06470798;0.2709048;0.07226926;-1.01787;-2.316638;-2.692632;-2.627461;-2.772719;-0.2093628;-1.141189;-1.775088;-2.34379;-1.955508;-2.121411;-0.02761253;-0.08597187;-0.2538465;0.1591859;0.2462198;0.08150052;-0.4580803;-1.153121;-1.686527;-1.782685;-1.548919;-2.341891;-0.2855634;-1.350069;-1.936133;-2.36047;-2.056179;-2.674481
"G1212";0.05579205;1.056843;0.1012245;0.607819;0.2428077;-0.3155074;1.029556;3.13611;3.214203;3.286711;3.54935;2.705889;1.300891;3.12266;3.023031;3.400684;3.038057;2.131179;-0.08922824;0.9297864;0.5523543;-0.2015432;-0.09224141;-0.1986594;1.396357;2.35694;3.009464;2.823371;2.668721;2.45683;1.164596;2.822081;3.438544;2.733787;3.131411;2.416199
"G1213";0.5582771;0.9414033;0.6003739;0.1224776;0.2666498;-0.1786828;0.666643;3.338993;4.485496;4.063071;4.376019;3.485796;0.9672589;3.521552;4.500524;4.147327;4.260056;3.345552;-0.2267068;-0.1554456;1.18396;-0.587518;-0.5567746;-0.7723758;1.135486;2.761257;4.456386;3.697644;3.699226;3.174856;1.432699;3.257819;4.805473;3.718585;3.984095;3.290848
"G1214";-0.1501899;0.1432578;0.1193883;-0.2628607;0.3336109;-0.2026701;-0.1501899;1.53518;3.772371;5.293883;5.701733;5.58208;0.09672226;2.075972;3.777857;3.681945;4.590376;4.965472;-0.02674012;0.3323626;0.1870276;-0.2628607;-0.2408733;-0.110975;-0.03192515;2.397692;3.451875;5.750717;6.096211;5.395101;-0.1501899;2.798687;3.692831;4.824846;5.1348;4.901495
"G1215";-0.2142582;-0.05120705;0.0848312;0.1565548;-0.229938;-0.2654009;0.1987463;0.8393587;1.510996;1.94058;1.74157;1.945706;0.2546816;1.03495;1.532237;1.939698;2.047401;2.017121;0.01001287;-0.1327782;0.09465485;-0.1492822;-0.5460013;-0.6006871;0.2012656;1.235638;1.47194;1.896647;2.21677;2.203376;0.1408934;1.274916;1.56618;1.923114;2.051499;2.181592
"G1216";-0.5951544;0.2950146;0.5460743;0.9539409;1.306401;0.2463165;-2.569959;-1.524105;-2.213434;-0.1750691;1.389219;3.55754;-1.763021;0.09488682;0.1283549;1.734502;2.459425;3.51932;1.088344;0.07123004;0.7119254;0.8385385;0.02712475;0.09297016;-1.516223;-2.137117;-2.216347;0.482492;1.704612;3.04444;0.2043104;0.1837992;0.0922985;2.060075;2.637523;3.319654
"G1217";-0.1162208;-0.01326895;-0.03399048;0.3506927;-0.1639805;-0.3164672;0.6428662;2.143984;3.038199;2.800999;2.575979;2.628538;0.7522343;2.280926;2.799675;2.90147;2.648962;2.295833;0.1648215;-0.04752631;0.3236998;-0.3713376;-0.4239483;-0.8724392;0.8822539;2.147558;2.805037;2.548782;2.440629;2.416233;0.8951852;2.144932;2.909593;2.614909;2.405058;2.286231
"G1218";-0.2302071;0.4460846;-0.08233545;0.1953964;-0.3392365;-0.2812404;0.541099;2.411237;3.240677;2.791828;2.525467;2.903334;0.969328;2.621417;3.180166;2.868163;2.68953;2.54544;-0.1091086;0.3963759;0.6657911;-0.8451732;-0.7624421;-1.085943;1.024563;2.694151;3.130333;2.600851;2.40222;2.428041;1.199901;2.800525;3.327424;2.735052;2.4121;2.522803
"G1219";0.2100537;0.4693954;0.3830543;0.6339078;0.5783617;0.1111672;-1.195;-0.7894167;-1.784578;-1.767594;-1.675165;-3.501576;-1.232466;0.1118905;-0.6394417;-0.6859162;-0.9520995;-2.613453;0.04434205;0.516159;0.6905;0.1599682;-0.08955259;0.2244475;-1.32005;-1.65843;-1.528941;-2.951169;-3.310559;-3.259897;-0.8743781;-0.2431404;-0.407961;-1.234595;-2.37952;-2.924977
"G1220";0.1102506;0.3929326;0.2726812;0.8042061;0.1251837;0.2808593;0.4856017;1.620598;3.192489;2.999918;2.320004;2.048709;0.5298786;2.038854;3.594083;2.480314;2.465351;2.710711;-0.0632555;-0.1814251;0.4202877;0.1034084;-0.4363182;-0.1530572;1.026013;2.537469;3.130551;2.669788;2.44409;2.551125;0.6204212;2.930187;3.238875;2.646568;2.574542;2.357814
"G1221";1.144405;1.394841;0.4661568;0.8850389;0.9246887;0.16782;0.2258506;-0.2473811;-2.085288;-1.661599;-1.756832;-2.719316;1.21848;1.193451;-0.108053;0.1264935;-0.3103229;-2.385348;1.079142;1.035957;0.9856965;0.5971518;0.3576995;0.5426816;-0.03058262;-1.820213;-1.992155;-2.465734;-2.422375;-1.805129;1.51595;0.5511052;0.1297258;-0.746017;-1.9987;-2.373431
"G1222";-0.04178513;0.2121372;-0.05034236;0.3170975;0.009318222;-0.1906147;0.2110954;1.400271;2.16712;2.287428;2.149988;2.466145;0.3396434;1.458404;1.924407;2.350098;2.247401;2.133488;0.1006179;-0.01232032;0.3566065;-0.4059923;-0.3460229;-0.6427259;0.37216;1.401368;1.964052;2.037895;2.058125;2.182809;0.3106837;1.403661;2.064456;2.228154;2.193235;2.169508
"G1223";-0.2247921;-0.5612936;-0.0322266;-0.06736301;-0.3018234;0.1224897;-0.00257184;-1.382055;-3.313979;-4.340475;-3.852695;-4.258252;-0.2124132;-1.461406;-2.518518;-4.424741;-4.708582;-3.78169;-0.2977415;-0.2499287;-0.1442131;0.0351008;0.07190924;-0.2650778;-0.325876;-1.050211;-1.891132;-2.725063;-3.032634;-4.46895;-0.6845455;-1.550131;-2.600502;-4.028579;-3.637295;-4.743406
"G1224";0.03769585;-0.8150691;-0.2404786;-0.3812646;-0.5603536;-0.2559984;0.05872463;-1.406992;-2.469283;-2.631018;-2.773741;-3.308645;-0.4352661;-1.381134;-2.103178;-2.973614;-2.984712;-2.980031;-0.7102375;-0.0756539;-0.2834925;0.4669313;0.5157016;0.1524436;-0.4631629;-0.921342;-1.792212;-1.84869;-2.103162;-2.991367;-0.3211446;-1.655773;-1.639658;-2.910932;-2.720117;-3.628681
"G1225";0.3779152;0.4149576;-0.6206929;-0.1847297;-0.4925864;-0.201777;0.1137111;-0.3298697;-2.318912;-2.503942;-2.897766;-2.778485;0.2614411;-0.7727006;-1.705084;-2.780014;-2.902303;-2.540118;-0.3591055;0.1229836;-0.3610001;0.4214407;0.4034676;-0.01164958;-0.2649197;-0.7415462;-1.464454;-1.638404;-1.849516;-3.693753;-0.8344777;-0.5093868;-1.417154;-2.476717;-2.900148;-3.263
"G1226";-0.2759741;-0.4463664;0.02279227;0.01889673;-0.2790788;0.01989744;-0.2094897;-1.058609;-1.878151;-2.860471;-3.057955;-4.149574;-0.3807358;-1.107443;-1.850393;-2.45427;-3.141716;-3.131103;-0.2775593;-0.2536482;-0.185099;-0.02584268;0.3531732;-0.3557629;-0.4248459;-0.8966631;-1.183502;-2.122948;-2.750253;-3.949676;-0.6093064;-1.301962;-1.495737;-3.032492;-2.914402;-4.312275
"G1227";-0.2856936;-0.1811867;-0.1921581;0.1291354;-0.4530535;-0.3700762;0.1285824;0.9500758;1.6668;2.012814;1.774757;2.105629;0.22605;1.094695;1.680702;2.100609;2.111623;2.062291;-0.06303315;0.01554615;-0.0007687564;-0.2210394;-0.2020368;-0.5541642;0.2562467;1.38561;1.66879;2.003677;2.2355;2.25558;0.1892055;1.40628;1.768049;2.088833;2.02011;2.076194
"G1228";-0.5205194;0.02252596;-0.5328582;-1.289803;-1.161481;-1.039642;-1.513248;-0.9596031;-2.320578;-2.747233;-2.798906;-2.220059;-1.134749;-1.273727;-2.075396;-2.334719;-2.408222;-2.053876;-0.6827442;-0.1784289;0.3062746;-0.1846486;-0.227418;-0.3226144;-1.919156;-0.8883035;-1.326132;-1.703799;-2.110575;-2.442282;-1.926845;-0.6429346;-1.496079;-2.088657;-2.289041;-2.489566
"G1229";-0.01323457;-0.1233294;-0.152197;0.173688;-0.1815249;-0.3594725;0.1915155;0.7877623;1.598474;2.084184;2.026356;2.19701;0.2675076;0.9111746;1.507626;2.148344;2.309716;2.213769;0.1054812;-0.07924156;0.1130728;-0.36241;-0.2283874;-0.7404646;0.1025725;1.133778;1.391648;1.884244;2.362625;2.369067;0.02919279;1.206672;1.375189;2.128575;2.294659;2.183071
"G1230";0.02972422;0.7139547;-0.285627;-0.02381666;-0.004250767;-0.5688915;-0.2410875;-1.203102;-2.16631;-2.356221;-2.417697;-2.469371;-0.9854671;-1.242516;-1.762497;-2.710784;-2.456232;-2.357941;0.1396942;-0.1544397;0.4178849;-0.2486659;0.05793882;-0.1876971;0.09990869;-2.390287;-2.020277;-2.095555;-2.909193;-2.877463;-0.3734524;-2.066253;-2.521285;-2.752913;-2.915743;-2.821845
"G1231";0.1131655;0.5347621;0.283075;0.5003138;0.05864291;0.052185;0.3993786;0.0014014;-0.8364871;-2.535543;-2.520226;-1.813494;0.4404368;0.2388531;-0.8370109;-2.091886;-2.650609;-2.169372;-0.4571165;0.02379434;0.4393775;-0.5101304;-0.1586062;-0.613243;0.003026512;-0.08022077;-0.4687;-3.14845;-2.550604;-2.549189;-0.2182663;-0.255933;-0.4995018;-2.439439;-2.391478;-2.827748
"G1232";-0.1718017;-0.06678838;-1.013921;-0.273207;0.1675596;0.04946056;-0.01614355;-0.2281855;-1.279404;-1.612436;-2.157462;-3.028467;-0.1941049;-1.53365;-1.982958;-3.110579;-2.617054;-2.486029;-0.2755404;-0.7492144;-0.9671238;-0.3685805;-0.02648291;0.749045;-0.2533645;-1.008526;-1.037522;-2.407502;-2.657081;-3.026067;-0.3095844;-2.247827;-3.134955;-3.423658;-3.92927;-3.839775
"G1233";0.3613068;0.5911153;-0.1565013;-0.2451163;-0.01071718;-0.9436242;-0.01887181;-1.03516;-3.141009;-3.096344;-2.340454;-2.732383;-0.007565246;-0.4474437;-2.341335;-1.847853;-1.646144;-2.692598;-0.1484962;0.1837745;-0.009098874;-0.634444;-0.4885049;-1.031935;-0.5306814;-1.856095;-2.580204;-3.637693;-3.26639;-2.889588;-0.03645541;-1.76293;-2.013797;-2.493778;-2.917451;-2.882748
"G1234";0.001272157;0.3476119;-0.4163549;-0.3996251;-0.6155113;-0.9216431;0.06761761;-0.5023991;-1.588545;-1.909066;-2.198243;-2.341374;-0.1319159;-0.4028863;-1.60702;-1.99032;-2.247184;-2.184694;-0.4006574;0.05440828;0.2574442;0.005428635;0.1426137;-0.004669288;-0.4422979;-0.6460189;-0.7041213;-2.490502;-2.497473;-2.521829;-0.8461138;-0.7146491;-1.13072;-2.245396;-2.238548;-3.029653
"G1235";0.1097839;-0.01537504;-0.2758756;0.08388809;0.4020997;-0.2856533;-0.2709645;0.8880173;1.950301;1.527056;1.757249;2.175385;0.2300659;0.8539726;1.890255;2.127369;1.771938;2.043692;-0.2360423;0.1331556;-0.3019458;0.00325838;0.08879285;0.08582537;-0.5261287;0.7692291;1.581252;1.080894;1.379453;2.413801;0.1752378;0.7783832;1.973252;1.975256;2.003;2.409659
"G1236";-0.1342298;0.5509629;0.2136591;-0.3566442;-0.625521;0.1884411;-0.5278314;-1.374314;-3.282387;-3.531712;-3.432766;-3.432;-0.1985392;-2.177741;-3.093468;-3.656134;-3.701854;-2.971105;-0.1599679;-0.02403717;0.2952343;-0.06279659;0.2307976;0.1633006;-0.554964;-3.21734;-2.257003;-3.646719;-3.221715;-2.791062;-1.687882;-2.817605;-3.027969;-3.99716;-3.862916;-3.663493
"G1237";0.2477007;0.240405;-0.1027481;-0.339518;-0.2697151;-0.4698683;-0.3020377;-2.297529;-4.487304;-4.518517;-4.197283;-3.665478;-0.3855173;-3.103709;-2.913121;-5.433601;-3.740442;-3.132856;0.13947;-0.04152315;-0.1688489;0.0277064;-0.1018649;-0.0918001;-0.66325;-3.382728;-3.402846;-4.770799;-4.262305;-4.247169;-0.8237267;-3.760867;-4.481681;-4.208527;-4.519342;-4.478608
"G1238";-0.4038939;0.05898352;-0.2390441;-0.5049141;-0.3722852;-0.6359612;-0.7520487;-1.356562;-2.4603;-2.502641;-2.048681;-3.000404;-0.7359754;-1.333722;-2.372894;-2.633817;-2.145315;-2.4284;-0.3138481;-0.001514901;-0.4908616;-0.2712683;-0.1190785;-0.2659873;-0.6560455;-2.485653;-2.492317;-2.633817;-2.149963;-2.658619;-1.179641;-2.607477;-2.429364;-2.283913;-2.230472;-2.555809
"G1239";-0.05049466;1.259964;0.7093707;0.9762253;0.2500227;-0.4561326;-0.2173355;1.475336;2.899019;3.353971;3.282104;3.725652;0.0512053;2.588652;3.752849;3.561023;3.490119;3.594701;0.06480337;0.6594387;1.774545;-0.4734091;-0.7452321;-1.160115;0.01166184;1.598636;2.550867;2.899144;3.040716;3.241341;0.1414835;3.193381;4.050843;3.52971;3.629319;3.607807
"G1240";-0.3030206;0.3577288;0.1989017;-0.6199906;-0.1224969;0.09389572;-0.7331518;1.024401;2.206;1.713841;2.528038;3.38817;-0.6088904;1.189438;1.157558;1.034683;2.423386;2.760781;-0.155047;1.314072;0.09453367;0.1114866;0.06050517;0.05275792;-0.3426731;1.124669;1.415278;1.248868;2.505671;3.358352;-0.283132;1.54725;1.367483;1.46212;2.140811;2.776533
"G1241";0.1942095;0.1768557;-0.1535707;0.4175418;-0.1447443;-0.3235336;0.8099955;2.22569;2.728854;2.382189;2.223473;2.51737;0.8258014;2.213334;2.461996;2.53571;2.306563;2.148794;0.05750676;-0.02563943;0.3676148;-0.5585618;-0.3513994;-0.8626791;1.136246;2.129978;2.448655;2.121128;1.951449;2.229595;0.8975556;2.172114;2.583997;2.325744;2.021037;2.18246
"G1242";-0.0295616;0.1901758;0.2613319;-0.2462006;-0.6732951;-0.4523926;-0.1431971;-0.3687453;-1.316503;-2.075881;-2.614303;-3.298616;-0.3967269;-0.4446449;-1.17529;-1.869991;-2.277423;-2.986016;0.2551466;0.42477;0.03670247;-0.06393753;-0.8318619;-0.9196647;-0.08977409;-0.6607902;-0.9664373;-1.842927;-3.148454;-3.275609;0.08535706;-0.8055986;-1.430157;-2.205106;-3.107766;-3.26862
"G1243";-0.1321701;-0.01423548;-0.4520118;-0.286118;-0.3173095;-0.5587819;0.392878;0.57657;-1.228895;-1.95444;-2.720193;-3.772952;0.1029924;-0.7281444;-0.7678483;-2.157054;-3.041915;-3.356748;-0.2903394;-0.8974351;-0.7489542;-0.648866;-0.7141686;-0.5171708;0.1186088;-0.2580934;-0.8185358;-4.077783;-4.370125;-4.3084;-0.2126379;-1.371092;-1.812275;-2.698176;-4.205724;-4.780756
"G1244";-0.07396479;-0.06469689;0.01156103;0.2663708;-0.09400025;-0.08442361;0.3652632;1.006811;1.699692;1.942607;1.872033;2.219641;0.3078258;1.102071;1.784097;1.984749;2.045005;2.19071;0.09396397;0.05342266;0.2127278;-0.2008629;-0.447358;-0.6951902;0.3383386;1.284959;1.548342;1.917165;2.127881;2.272277;0.2372094;1.293422;1.723556;1.938246;2.10811;2.302599
"G1245";-0.5926634;0.07841716;-0.7625547;-0.2648507;-0.1499462;-0.3984092;-0.2720873;2.017403;2.890458;3.145495;2.629467;2.661743;-0.1019965;1.078794;1.861612;2.901975;2.810811;2.142137;-0.9667978;-0.7549771;-0.5672759;-0.6953328;-1.09012;-0.7204023;-0.5651962;1.200464;1.82131;2.488617;2.262778;2.53763;-0.6008689;0.4334511;2.169717;3.035975;1.770816;2.619522
"G1246";0.1434115;-0.7862235;-0.3418795;-0.5712125;0.3049447;0.04403285;0.3902525;-0.3893009;-2.232606;-1.285399;-1.636274;-2.401808;0.3148245;-0.1060276;-0.7646029;-1.514788;-1.117891;-2.114504;-0.1785995;0.2084221;-0.1185385;1.125129;1.352203;1.368588;-0.1631909;-0.3468299;-1.1106;-1.300255;-1.361344;-2.736461;0.05338805;-0.7048474;-0.6386451;-1.119554;-1.353115;-2.522599
"G1247";-0.187831;0.34761;0.1222178;0.2701767;-0.2429524;-0.4082514;0.6836119;2.425369;3.392383;3.128367;3.019146;3.223061;0.658598;2.625529;3.349815;3.168273;3.310017;3.082503;0.3516205;-0.510749;0.6284106;-0.4736443;-0.2118355;-0.6745199;0.8639158;2.707076;3.165442;2.880118;3.000779;3.111981;0.6217426;2.649194;3.252837;2.855355;2.915408;2.92791
"G1248";0.07450024;-0.2407009;-0.0748533;0.0608197;-0.2205688;-0.06458173;0.3814979;-0.5576044;-2.153396;-2.629924;-2.708377;-2.772585;0.07379144;-0.8217613;-1.848295;-2.970494;-3.216814;-2.411863;-0.113361;-0.2511192;-0.05401534;-0.04339508;0.07010033;-0.07130665;-0.4551152;-0.5977671;-1.796388;-2.0879;-2.157967;-2.983503;-1.152961;-1.143116;-2.100785;-2.723232;-3.160304;-3.239595
"G1249";0.7121788;0.9562096;1.212305;0.3733077;0.6646746;0.9587813;-0.5592199;3.915688;5.80476;3.738762;4.109999;2.679501;1.149778;2.976776;3.692746;2.251057;2.654991;2.309081;-1.000198;1.335221;0.1549024;0.4709467;1.389396;1.001683;-1.739559;4.894055;4.858289;5.377144;5.84153;3.498417;-1.687752;3.430192;3.370875;3.245164;3.220966;2.214601
"G1250";-0.05191835;-0.1421637;-0.1077222;-0.3316104;-0.1211499;-0.2049971;-0.4163744;-2.223831;-3.719353;-3.036321;-3.009088;-3.166445;-0.6163952;-2.445963;-3.158727;-3.480586;-2.719334;-2.467439;-0.1353184;-0.1818464;-0.2961534;-0.3515473;-0.3134201;-0.1248435;-0.6078618;-2.862279;-2.940923;-3.147591;-2.935797;-2.762051;-0.780458;-3.359388;-3.699658;-3.191402;-3.112595;-2.68977
